?item	?membership	?term	?constituency	?party	?start	?election	?end	?cause	?event
Q53648725	Q60586012		Q60576103						
Q53648739	Q60586145		Q60576150						
Q53648745	Q60586066		Q60576034						
Q53648745	Q60586149		Q60576106						
Q53648745	Q60586012		Q60576241						
Q53648751	Q60586150		Q60576092						
Q53648755	Q60586012		Q60576264						
Q53648771	Q60586012		Q60576145						
Q53648771	Q60585962		Q60576145						
Q53648771	Q60586066		Q60576145						
Q53648782	Q60585811		Q60576147						
Q53648782	Q60585857		Q60576147						
Q53648782	Q60585908		Q60576147						
Q53648785	Q60586012		Q60576128						
Q53648793	Q60586066		Q60576125						
Q53648795	Q60586012		Q60576250						
Q53648817	Q60586066		Q60576060						
Q53648834	Q60586151		Q60576014						
Q53648838	Q60586149		Q60576093						
Q53648860	Q60586149		Q60576147						
Q53648860	Q60586145		Q60576147						
Q53648873	Q60586066		Q60576125						
Q53648881	Q60586151		Q60576086						
Q53648881	Q60586150		Q60576086						
Q53648881	Q60586145		Q60576086						
Q53648881	Q60586149		Q60576086						
Q53648895	Q60586104		Q60576274						
Q53648899	Q60586066		Q60576082						
Q53648922	Q60585962		Q60576078						
Q53648927	Q60586012		Q60576266						
Q53648927	Q60586066		Q60576266						
Q53648942	Q60586104		Q60576038						
Q53648942	Q60586149		Q60576038						
Q53648953	Q60586150		Q60576071						
Q53648953	Q60586149		Q60576071						
Q53648953	Q60586151		Q60578274						
Q53648968	Q60585962		Q60576266						
Q53648990	Q60586150		Q60576067						
Q53648994	Q60586145		Q60576077						
Q53648994	Q60586104		Q60576077						
Q53648994	Q60586150		Q60576077						
Q53648994	Q60586149		Q60576077						
Q53648996	Q60586150		Q60576258						
Q53649007	Q60585908		Q60576049						
Q53649012	Q60586153		Q60576240						
Q53649031	Q60585670		Q60576152						
Q53649031	Q60586145		Q60576152						
Q53649033	Q60585962		Q60576068						
Q53649039	Q60586066		Q60576241						
Q53649039	Q60586012		Q60576247						
Q53649059	Q60586012		Q60576108						
Q53649064	Q60586066		Q60576017						
Q53649064	Q60585962		Q60576017						
Q53649064	Q60585908		Q60576017						
Q53649064	Q60586012		Q60576017						
Q53649069	Q60586104		Q60576271						
Q53649092	Q60585962		Q60578256						
Q53649123	Q60586149		Q60576203						
Q53649152	Q60586149		Q60576044						
Q53649190	Q60586012		Q60576014						
Q53649194	Q60585962		Q60576194						
Q53649194	Q60586012		Q60576194						
Q53649194	Q60585908		Q60576194						
Q53649194	Q60586066		Q60576194						
Q53649213	Q60585908		Q60576217						
Q53649244	Q60586149		Q60576136						
Q53649249	Q60586066		Q60576254						
Q53649279	Q60586104		Q60576017						
Q53649279	Q60586145		Q60576017						
Q53649279	Q60586149		Q60576017						
Q53649285	Q60586145		Q60576268						
Q53649293	Q60586151		Q60576181						
Q53649293	Q60586153		Q60576181						
Q53649299	Q60586012		Q60576235						
Q53649318	Q60585908		Q60576056						
Q53649326	Q60586145		Q60576141						
Q53649336	Q60586104		Q60576012						
Q53649340	Q60586149		Q60576052						
Q53651186	Q60585766		Q60576077						
Q53651186	Q60585962		Q60576077						
Q53651186	Q60585857		Q60576077						
Q53651186	Q60585908		Q60576077						
Q53651210	Q60585685		Q60576117						
Q53651210	Q60585668		Q60576117						
Q53651210	Q60585727		Q60576117						
Q53651210	Q60585766		Q60576117						
Q53651210	Q60585857		Q60576117						
Q53651210	Q60585908		Q60576117						
Q53651210	Q60585811		Q60576117						
Q5366028	Q60586151		Q60576246						
Q53736406	Q60586104		Q60576156						
Q53736409	Q60586151		Q60576252						
Q53736416	Q60586104		Q60576127						
Q53736430	Q60586066		Q60576228						
Q53736430	Q60586149		Q60576228						
Q53736463	Q60586104		Q60576079						
Q53736463	Q60586145		Q60576079						
Q53736467	Q60585962		Q60576160						
Q53736473	Q60586145		Q60576316						
Q53736489	Q60586104		Q60576086						
Q53736497	Q60585962		Q60576213						
Q53736499	Q60586153		Q60576026						
Q53736505	Q60586149		Q60576287						
Q53736510	Q60586066		Q60576245						
Q53736510	Q60586104		Q60576284						
Q53736514	Q60585962		Q60576216						
Q53736520	Q60586066		Q60576170						
Q53736520	Q60586150		Q60578251						
Q53736531	Q60586104		Q60576170						
Q53736537	Q60586012		Q60576197						
Q53736548	Q60585908		Q60576114						
Q53736551	Q60586149		Q60576201						
Q53736558	Q60586149		Q60576239						
Q53736558	Q60586151		Q60576263						
Q53736569	Q60585665		Q60576197						
Q53736569	Q60585857		Q60576197						
Q53736569	Q60585908		Q60576197						
Q53736572	Q60586066		Q60576038						
Q53736613	Q60586145		Q60576098						
Q53736639	Q60586012		Q60576060						
Q53736650	Q60586104		Q60576060						
Q53736650	Q60586145		Q60576060						
Q53736650	Q60586153		Q60576157						
Q53736828	Q60586012		Q60576055						
Q53736828	Q60586066		Q60576055						
Q53736828	Q60586153		Q60576070						
Q53736859	Q60586153		Q60576094						
Q53736879	Q60586066		Q60576085						
Q53736886	Q60586149		Q60576100						
Q53736889	Q60586066		Q60576091						
Q53736932	Q60585962		Q60576159						
Q53736932	Q60585766		Q60576159						
Q53736932	Q60586104		Q60576159						
Q53736932	Q60586012		Q60576159						
Q53736947	Q60585962		Q60576060						
Q53736954	Q60586150		Q60576191						
Q53737005	Q60586150		Q60576061						
Q53737012	Q60585962		Q60576092						
Q53737041	Q60585908		Q60576174						
Q53737052	Q60586012		Q60576034						
Q53737052	Q60585727		Q60576243						
Q53737052	Q60585962		Q60576243						
Q53737052	Q60585908		Q60576243						
Q53737052	Q60585766		Q60576243						
Q53737052	Q60586104		Q60576243						
Q53737052	Q60585811		Q60576243						
Q53737052	Q60585857		Q60576243						
Q53737074	Q60586150		Q60576243						
Q53737078	Q60586104		Q60576024						
Q53737078	Q60586145		Q60576024						
Q53737078	Q60586066		Q60576250						
Q53739374	Q60586153		Q60576025						
Q53739409	Q60585908		Q60576060						
Q53739415	Q60586145		Q60576125						
Q53739415	Q60586151		Q60576132						
Q53739703	Q60586153		Q60578259						
Q53739704	Q60586150		Q60576280						
Q53739707	Q60586012		Q60576095						
Q53739707	Q60586066		Q60576095						
Q53740091	Q60585668		Q60576028						
Q53740091	Q60585908		Q60576028						
Q53740185	Q60585908		Q60576247						
Q53740187	Q60586151		Q60576020						
Q53740187	Q60586153		Q60576020						
Q53740527	Q60586145		Q60576021						
Q53740999	Q60585962		Q60578274						
Q53741917	Q60586104		Q60576278						
Q53741917	Q60586149		Q60576278						
Q53741917	Q60586145		Q60576278						
Q53742201	Q60586012		Q60576239						
Q53742201	Q60586066		Q60576239						
Q53742205	Q60586150		Q60578260						
Q53742624	Q60586150		Q60576180						
Q53743540	Q60586149		Q60576079						
Q53764899	Q60586012		Q60576077						
Q53764899	Q60586066		Q60576077						
Q53764899	Q60586145		Q60576077						
Q53764966	Q60586150		Q60576088						
Q53765007	Q60586104		Q60576077						
Q53765055	Q60586104		Q60576318						
Q53765055	Q60586145		Q60576318						
Q53765055	Q60586149		Q60576318						
Q53765064	Q60585908		Q60576033						
Q53765068	Q60586012		Q60576083						
Q53765069	Q60585962		Q60576136						
Q53765069	Q60585908		Q60576136						
Q53765072	Q60586066		Q60576170						
Q53765622	Q60586066		Q60576087						
Q53793762	Q60585670		Q60576134						
Q53793762	Q60586104		Q60576147						
Q53793762	Q60586145		Q60576217						
Q53793946	Q60586066		Q60576102						
Q53793963	Q60586149		Q60576186						
Q53794163	Q60586012		Q60576074						
Q53794204	Q60585962		Q60576018						
Q53794216	Q60586066		Q60576020						
Q53794237	Q60586151		Q60576056						
Q53794269	Q60586151		Q60576268						
Q53794307	Q60585857		Q60576235						
Q53794307	Q60585908		Q60576235						
Q53797463	Q60586150		Q60576260						
Q53797463	Q60586149		Q60576260						
Q53797493	Q60586104		Q60576239						
Q53797496	Q60586145		Q60576042						
Q53797504	Q60586151		Q60576025						
Q53797683	Q60586150		Q60576245						
Q53797683	Q60586149		Q60576245						
Q53797703	Q60586150		Q60576141						
Q53797747	Q60586012		Q60576014						
Q53797747	Q60585962		Q60576014						
Q53797747	Q60586066		Q60576014						
Q53797772	Q60585908		Q60576177						
Q53797783	Q60586149		Q60576268						
Q53797823	Q60586066		Q60576162						
Q53797829	Q60586012		Q60578271						
Q53797837	Q60586066		Q60576152						
Q53797845	Q60586153		Q60576128						
Q53797925	Q60586012		Q60576075						
Q53797925	Q60586066		Q60576075						
Q53797941	Q60586012		Q60576110						
Q53797951	Q60586150		Q60576121						
Q53797951	Q60586149		Q60576121						
Q53797951	Q60586151		Q60576185						
Q53797951	Q60586153		Q60576188						
Q53797966	Q60585962		Q60578259						
Q53797966	Q60586066		Q60578259						
Q53797976	Q60586012		Q60576154						
Q53828720	Q60586155		Q60576183						
Q53828720	Q60586149		Q60576183						
Q53828720	Q60586150		Q60576183						
Q53828738	Q60585962		Q60576024						
Q53828741	Q60586012		Q60576068						
Q53828741	Q60586149		Q60576068						
Q53828744	Q60586153		Q60576082						
Q53828744	Q60586151		Q60576118						
Q53828744	Q60586150		Q60576118						
Q53828744	Q60586149		Q60576118						
Q53828751	Q60586066		Q60576018						
Q53828751	Q60586012		Q60576316						
Q53828752	Q60586012		Q60576244						
Q53828754	Q60585962		Q60576169						
Q53828756	Q60586149		Q60576237						
Q53828758	Q60586153		Q60576171						
Q53828759	Q60586066		Q60576194						
Q53828760	Q60586145		Q60576271						
Q53828760	Q60586149		Q60576271						
Q53828761	Q60585962		Q60578268						
Q53828762	Q60586104		Q60576284						
Q53828763	Q60586153		Q60576277						
Q53828764	Q60586151		Q60576046						
Q53828765	Q60586104		Q60576200						
Q53828766	Q60586153		Q60576094						
Q53828767	Q60586151		Q60576174						
Q53828767	Q60586153		Q60576316						
Q53828768	Q60586104		Q60576194						
Q53828769	Q60585962		Q60576162						
Q53828770	Q60586104		Q60576267						
Q53828776	Q60586150		Q60576105						
Q53828777	Q60585857		Q60576254						
Q53828777	Q60585962		Q60576254						
Q53828778	Q60586145		Q60576039						
Q53828779	Q60585962		Q60576180						
Q53828779	Q60586066		Q60576260						
Q53828779	Q60586012		Q60578264						
Q53828780	Q60586153		Q60576084						
Q53828780	Q60586156		Q60576084						
Q53828781	Q60586066		Q60576171						
Q53828781	Q60586104		Q60576237						
Q53828782	Q60586104		Q60576136						
Q53828782	Q60586150		Q60576136						
Q53828782	Q60586149		Q60576136						
Q53828782	Q60586145		Q60576136						
Q53828782	Q60586066		Q60576268						
Q53828783	Q60586104		Q60576217						
Q53828783	Q60585962		Q60576267						
Q53828787	Q60585908		Q60576049						
Q53838434	Q60586149		Q60576261						
Q53838454	Q60585962		Q60578265						
Q53838454	Q60586012		Q60578265						
Q53838631	Q60585962		Q60576266						
Q53838631	Q60586012		Q60576266						
Q53838771	Q60585962		Q60576098						
Q53839111	Q60586104		Q60576021						
Q53839420	Q60586149		Q60576240						
Q53839426	Q60586150		Q60576080						
Q53839563	Q60586155		Q60576045						
Q53839563	Q60586145		Q60576045						
Q53839563	Q60586149		Q60576045						
Q53839614	Q60586151		Q60576086						
Q53839621	Q60585962		Q60576183						
Q53839621	Q60586066		Q60576183						
Q53839691	Q60586066		Q60576185						
Q53839806	Q60586153		Q60576228						
Q53839854	Q60586104		Q60578270						
Q53839854	Q60586149		Q60578270						
Q53839854	Q60586145		Q60578270						
Q53839856	Q60585962		Q60576191						
Q53842713	Q60586151		Q60576159						
Q53842713	Q60586155		Q60576159						
Q53842879	Q60586151		Q60576010						
Q53842879	Q60586155		Q60576010						
Q53843678	Q60586012		Q60576100						
Q53843678	Q60586066		Q60576100						
Q53843708	Q60586151		Q60576208						
Q53843713	Q60586104		Q60576203						
Q53843713	Q60586145		Q60576203						
Q53869428	Q60585670		Q60576183						
Q53869428	Q60586012		Q60576183						
Q53869429	Q60585908		Q60576055						
Q53869429	Q60585962		Q60576055						
Q53869495	Q60586150		Q60576315						
Q53873285	Q60586151		Q60576263						
Q53873368	Q60586150		Q60576289						
Q53873445	Q60585962		Q60576240						
Q53873445	Q60586066		Q60578265						
Q53873445	Q60586012		Q60578265						
Q53873514	Q60585908		Q60576065						
Q53952805	Q60586153		Q60576283						
Q53952805	Q60586151		Q60576285						
Q53952805	Q60586150		Q60576285						
Q53952810	Q60585908		Q60576239						
Q53952810	Q60585857		Q60576247						
Q53997658	Q60586012		Q60595467						
Q54007514	Q60586104		Q60576087						
Q54007515	Q60586151		Q60576084						
Q54007515	Q60586150		Q60576084						
Q54007518	Q60586145		Q60576012						
Q54007519	Q60586150		Q60576024						
Q54007521	Q60585962		Q56189354						
Q54007522	Q60585962		Q60576128						
Q54007522	Q60585857		Q60576128						
Q54007527	Q60585962		Q60576260						
Q54007527	Q60585908		Q60595446						
Q54007528	Q60586012		Q60578268						
Q54007531	Q60586155		Q60576144						
Q54007531	Q60586153		Q60576144						
Q54018314	Q60586153		Q60576106						
Q54018314	Q60586151		Q60576106						
Q54018314	Q60586155		Q60576106						
Q54018314	Q60586156		Q60576106						
Q54018568	Q60586151		Q56189354						
Q54018568	Q60586155		Q56189354						
Q54018921	Q60586151		Q60576150						
Q54019013	Q60586153		Q60576226						
Q54019015	Q60586150		Q60576154						
Q54019017	Q60586104		Q60576156						
Q54019041	Q60586145		Q60576226						
Q54019060	Q60586149		Q60576226						
Q54019068	Q60585908		Q56189354						
Q54019104	Q60586151		Q60576184						
Q54019115	Q60585908		Q60576130						
Q54019124	Q60586066		Q60576211						
Q54019124	Q60586104		Q60576255						
Q54019124	Q60586145		Q60576255						
Q54019359	Q60585908		Q60576198						
Q54019361	Q60586145		Q60576198						
Q54019379	Q60586012		Q60576185						
Q54019379	Q60586066		Q60576185						
Q54019412	Q60586149		Q60576263						
Q54019442	Q60585962		Q60576159						
Q54019489	Q60586066		Q60576117						
Q54019498	Q60586012		Q60576102						
Q54019498	Q60585962		Q60576102						
Q54019498	Q60586066		Q60576102						
Q54019498	Q60586104		Q60576102						
Q54019498	Q60586145		Q60576102						
Q54094375	Q60586012		Q60576039						
Q54094487	Q60586012		Q60576121						
Q54094496	Q60586012		Q60576274						
Q54094508	Q60586104		Q60576198						
Q54094691	Q60586012		Q60576211						
Q54094710	Q60586104		Q60576289						
Q54094710	Q60586145		Q60576289						
Q54094710	Q60586149		Q60576289						
Q54094718	Q60586151		Q60576096						
Q54094727	Q60586012		Q60595446						
Q54094745	Q60586104		Q60576119						
Q5409806	Q60586012		Q60576034						
Q5409806	Q60585962		Q60576034						
Q5409806	Q60586104		Q60576034						
Q5409806	Q60586150		Q60576034						
Q5409806	Q60586145		Q60576034						
Q5409806	Q60585668		Q60576106						
Q5409806	Q60585766		Q60576122						
Q5409806	Q60585685		Q60576122						
Q5409806	Q60585811		Q60576122						
Q5409806	Q60586151		Q60576122						
Q5409806	Q60586066		Q60576122						
Q5409806	Q60586149		Q60576122						
Q5409806	Q60585908		Q60576193						
Q54108532	Q60586151		Q60576191						
Q54108572	Q60586012		Q60576028						
Q54108584	Q60586066		Q60595458						
Q54109749	Q60586153		Q60576170						
Q54109836	Q60585962		Q60576010						
Q54109836	Q60586012		Q60576010						
Q54231249	Q60585908		Q60578265						
Q54231276	Q60586012		Q60576095						
Q54231278	Q60585908		Q60576200						
Q54231296	Q60586149		Q60576283						
Q54297273	Q60586145		Q60576118						
Q54297273	Q60586155		Q60576184						
Q54311418	Q60586153		Q60576258						
Q54311439	Q60585908		Q60576152						
Q54311443	Q60586149		Q60576013						
Q54311485	Q60586150		Q60576033						
Q54311491	Q60586104		Q60576084						
Q54311491	Q60586145		Q60576084						
Q54311491	Q60586149		Q60576084						
Q54311491	Q60586150		Q60576084						
Q54311611	Q60586153		Q60578270						
Q54311620	Q60586012		Q60576177						
Q54311628	Q60586104		Q60576056						
Q54311628	Q60586145		Q60576056						
Q54311628	Q60586149		Q60576056						
Q54311638	Q60586104		Q60576227						
Q54311638	Q60586145		Q60576227						
Q54311658	Q60586151		Q60576198						
Q54311664	Q60586145		Q60576197						
Q54311699	Q60585908		Q60576132						
Q54311701	Q60585962		Q60576096						
Q54311711	Q60586066		Q60576201						
Q54311726	Q60586150		Q60576269						
Q54312751	Q60586149		Q60576220						
Q54320342	Q60586151		Q60578265						
Q54320342	Q60586150		Q60578265						
Q54320432	Q60586153		Q60576263						
Q54320454	Q60586012		Q60576046						
Q54320454	Q60585962		Q60576046						
Q54320536	Q60586153		Q60576046						
Q54320547	Q60586150		Q60576028						
Q54320570	Q60586151		Q60576284						
Q54320570	Q60586153		Q60576285						
Q54320790	Q60586151		Q60576271						
Q54320854	Q60586104		Q60595439						
Q54320854	Q60586066		Q60595439						
Q54320855	Q60586150		Q60576318						
Q54320908	Q60585664		Q60576061						
Q54320908	Q60585668		Q60576061						
Q54320908	Q60585685		Q60576061						
Q54320908	Q60586012		Q60576061						
Q54320908	Q60585908		Q60576061						
Q54320923	Q60585962		Q60576220						
Q54323780	Q60585908		Q60576203						
Q54323781	Q60585811		Q60576203						
Q54323781	Q60586012		Q60576203						
Q54323781	Q60585857		Q60576203						
Q54323782	Q60586145		Q60576013						
Q54323793	Q60586012		Q60576256						
Q54324554	Q60586012		Q60576121						
Q54324642	Q60586066		Q60576159						
Q54325114	Q60586150		Q60576268						
Q54360529	Q60586066		Q60576278						
Q54370313	Q60586066		Q60576264						
Q54370315	Q60586151		Q60576226						
Q5443946	Q60586150		Q60576227						
Q54555916	Q60586012		Q60576157						
Q54555942	Q60586149		Q60576096						
Q54555943	Q60586066		Q60576096						
Q54555945	Q60586066		Q60576121						
Q54555947	Q60586066		Q60578259						
Q54555952	Q60585908		Q60578270						
Q54555953	Q60586104		Q60576063						
Q54555954	Q60586149		Q60595439						
Q54555986	Q60585811		Q60576014						
Q54555986	Q60585908		Q60576086						
Q54556020	Q60586149		Q60576101						
Q54556022	Q60586150		Q60576171						
Q54556022	Q60586104		Q60576256						
Q54556026	Q60586150		Q60576056						
Q54556100	Q60585962		Q60576134						
Q54556100	Q60585908		Q60576134						
Q54556104	Q60586149		Q60576223						
Q54556104	Q60586151		Q60576223						
Q54556104	Q60586104		Q60576223						
Q54556104	Q60586145		Q60576223						
Q54556106	Q60586149		Q60576280						
Q54556196	Q60586149		Q60576094						
Q54556197	Q60586149		Q60576077						
Q54556202	Q60586145		Q60576266						
Q54556207	Q60586149		Q60576095						
Q54556213	Q60586149		Q60576278						
Q54556213	Q60586145		Q60576278						
Q54556215	Q60586153		Q60576205						
Q54556217	Q60586104		Q60576213						
Q54556218	Q60586153		Q60576119						
Q54556222	Q60586151		Q60576119						
Q54556224	Q60585908		Q60576253						
Q54556247	Q60585962		Q60576117						
Q54556247	Q60586012		Q60576160						
Q54556247	Q60586066		Q60576160						
Q54556249	Q60585962		Q60576092						
Q54556251	Q60586012		Q60576071						
Q54556251	Q60585962		Q60576071						
Q54556251	Q60586145		Q60576071						
Q54556252	Q60586153		Q60576239						
Q54556383	Q60586145		Q60576108						
Q54556388	Q60586104		Q60576096						
Q54556388	Q60586150		Q60576096						
Q54556388	Q60586149		Q60576096						
Q54556388	Q60586145		Q60576096						
Q54556526	Q60586104		Q60576126						
Q54556526	Q60586066		Q60576201						
Q54556542	Q60586012		Q60576084						
Q54556552	Q60586066		Q60576251						
Q54556563	Q60586145		Q60576071						
Q54556644	Q60586151		Q60576062						
Q54556644	Q60586145		Q60578271						
Q54556644	Q60586104		Q60578271						
Q54556651	Q60586149		Q60578263						
Q54556677	Q60586066		Q60576318						
Q54556677	Q60585962		Q60576318						
Q54556677	Q60586012		Q60576318						
Q54556678	Q60586149		Q60576212						
Q54556702	Q60586151		Q60576121						
Q54556702	Q60586150		Q60576121						
Q54556705	Q60586150		Q60576212						
Q54556709	Q60586012		Q60576213						
Q54556709	Q60585908		Q60576213						
Q54556714	Q60586151		Q60576169						
Q54556731	Q60586150		Q60576108						
Q54556731	Q60586149		Q60576108						
Q54556740	Q60586150		Q60576108						
Q54556740	Q60586149		Q60576108						
Q54556781	Q60586104		Q60576271						
Q54556783	Q60586012		Q60576271						
Q54556783	Q60586066		Q60576271						
Q54556822	Q60586153		Q60576013						
Q54556839	Q60586104		Q60576154						
Q54556839	Q60586145		Q60576154						
Q54556839	Q60586149		Q60576154						
Q54556855	Q60586150		Q60576152						
Q54556855	Q60586149		Q60576152						
Q54556883	Q60586066		Q60576227						
Q54556883	Q60586012		Q60576227						
Q54556901	Q60586104		Q60576080						
Q54556901	Q60586145		Q60576080						
Q54556941	Q60586153		Q60576092						
Q54556941	Q60586145		Q60576092						
Q54556949	Q60586104		Q60576212						
Q54556953	Q60586104		Q60576177						
Q54556953	Q60586145		Q60576177						
Q54556976	Q60586150		Q60576051						
Q54556984	Q60586066		Q60576243						
Q54556990	Q60585962		Q60576095						
Q54557160	Q60586104		Q60576157						
Q54557160	Q60586145		Q60576157						
Q54557160	Q60586149		Q60576157						
Q54557165	Q60586104		Q60576046						
Q54557165	Q60586149		Q60576046						
Q54557167	Q60586066		Q60576226						
Q54557167	Q60586150		Q60576226						
Q54557168	Q60586153		Q60576212						
Q54557171	Q60586150		Q60576228						
Q54557172	Q60586012		Q60576226						
Q54557195	Q60586104		Q60576221						
Q54557195	Q60586145		Q60576221						
Q54557212	Q60585962		Q60576209						
Q54557212	Q60585908		Q60576209						
Q54557212	Q60585857		Q60576209						
Q54557216	Q60586151		Q60576162						
Q54557216	Q60586151		Q60576168						
Q54557224	Q60585908		Q60576020						
Q54557227	Q60586012		Q60576152						
Q5480052	Q60586151		Q60576013						
Q5480052	Q60586149		Q60576171						
Q5480147	Q60586155		Q60576072						
Q5480147	Q60586159		Q60576072						
Q5480147	Q60586153		Q60576072						
Q5480147	Q60586163		Q60576072						
Q5480147	Q60586171		Q60576072						
Q5480147	Q60586167		Q60576072						
Q5480147	Q60586157		Q60576072						
Q5480168	Q60586066		Q60576270						
Q5480337	Q60586104		Q60576043						
Q5480662	Q60585727		Q60576010						
Q5480662	Q60586012		Q60576010						
Q5480687	Q60586171		Q60576045						
Q5480687	Q60586157		Q60576045						
Q5480687	Q60586153		Q60576280						
Q5480881	Q60586153		Q60576062						
Q5480881	Q60586159		Q60576211						
Q5480881	Q60586156		Q60576262						
Q5480881	Q60586155		Q60576262						
Q5480881	Q60586157		Q60576262						
Q5480983	Q60586151		Q60576217						
Q5480983	Q60586150		Q60576217						
Q5480983	Q60586149		Q60576217						
Q5480983	Q60586153		Q60578256						
Q5481043	Q60586012		Q60576252						
Q5481089	Q60586149		Q60576067						
Q5481089	Q60586150		Q60576158						
Q5481103	Q60586155		Q60576217						
Q5481103	Q60586151		Q60578256						
Q5481103	Q60586156		Q60578256						
Q5481103	Q60586155		Q60578256						
Q5481103	Q60586163		Q60578256						
Q5481103	Q60586145		Q60578256						
Q5481103	Q60586167		Q60578256						
Q5481103	Q60586157		Q60578256						
Q5481103	Q60586149		Q60578259						
Q5481233	Q60586150		Q60576100						
Q5481233	Q60586012		Q60576113						
Q5481233	Q60586104		Q60576113						
Q5481233	Q60586145		Q60576113						
Q5481233	Q60586149		Q60576251						
Q5481235	Q60586151		Q60576270						
Q5481247	Q60586150		Q60576052						
Q5481248	Q60586012		Q60576052						
Q5481248	Q60586104		Q60576052						
Q5481248	Q60586151		Q60576052						
Q5481248	Q60586145		Q60576052						
Q5481248	Q60586150		Q60576074						
Q5481248	Q60586149		Q60576074						
Q5481248	Q60586155		Q60576074						
Q5481248	Q60586153		Q60576318						
Q5481518	Q60586151		Q60576270						
Q5481615	Q60585857		Q60576050						
Q5481615	Q60585908		Q60576123						
Q5481638	Q60586066		Q60576134						
Q5481638	Q60586104		Q60576134						
Q5481638	Q60586149		Q60576134						
Q5481638	Q60586145		Q60576134						
Q5481638	Q60586151		Q60578252						
Q5481638	Q60586155		Q60578252						
Q5481638	Q60586163		Q60578252						
Q5481638	Q61022159		Q60578270						
Q5481711	Q60586157		Q60576075						
Q5481711	Q60586156		Q60576080						
Q5481711	Q60586153		Q60576134						
Q5481711	Q60586155		Q60576134						
Q5481711	Q60586151		Q60576268						
Q5481952	Q60586149		Q60576037						
Q5481952	Q60586151		Q60578270						
Q5481952	Q60586155		Q60578270						
Q5481952	Q60586153		Q60578270						
Q5481952	Q60586156		Q60578270						
Q5482012	Q60586151		Q60576193						
Q5482012	Q60586150		Q60576193						
Q5482035	Q60586150		Q60576043						
Q5482037	Q60585908		Q60576254						
Q5482137	Q60586145		Q60576251						
Q5482220	Q60586155		Q60576069						
Q5482220	Q60586151		Q60576074						
Q5482220	Q60586157		Q60576079						
Q5482220	Q60586163		Q60576100						
Q5482220	Q60586167		Q60576100						
Q5482220	Q60586171		Q60576100						
Q5482220	Q60586159		Q60576100						
Q5482220	Q60586156		Q60576133						
Q5482220	Q61022159		Q60576264						
Q5482567	Q60586153		Q60576049						
Q5482567	Q60586155		Q60576058						
Q5482838	Q60586153		Q60576013						
Q5482857	Q60586066		Q60576039						
Q5530461	Q60586151		Q60576204						
Q5530461	Q60586149		Q60576221						
Q5536377	Q60586150		Q60576050						
Q5536377	Q60586151		Q60576050						
Q5536377	Q60586149		Q60576050						
Q5536377	Q60586153		Q60576050						
Q5536724	Q60586149		Q60578265						
Q5537053	Q60585668		Q60576043						
Q5537053	Q60585665		Q60576043						
Q5537053	Q60586012		Q60576043						
Q5537053	Q60585766		Q60576064						
Q5537053	Q60585962		Q60576064						
Q5537053	Q60585857		Q60576064						
Q5537053	Q60586066		Q60576064						
Q5537053	Q60585811		Q60576064						
Q5537053	Q60585685		Q60576128						
Q5537053	Q60585908		Q60576128						
Q5537059	Q60585962		Q60576056						
Q5537059	Q60586066		Q60576132						
Q5537059	Q60586012		Q60576169						
Q5537157	Q60586012		Q60576251						
Q5537157	Q60586066		Q60576252						
Q5537280	Q60586012		Q60576043						
Q5537280	Q60586066		Q60576043						
Q5537280	Q60585857		Q60576064						
Q5537280	Q60585908		Q60576064						
Q5537280	Q60585962		Q60576101						
Q5537393	Q60586151		Q60576189						
Q5537393	Q60586150		Q60576189						
Q5537679	Q60586149		Q60576051						
Q5537679	Q60586145		Q60576170						
Q5537680	Q60586066		Q60576115						
Q5537680	Q60586104		Q60576135						
Q5537680	Q60586145		Q60576135						
Q5537680	Q60586150		Q60576135						
Q5537680	Q60586149		Q60576135						
Q5537680	Q60586012		Q60578263						
Q5537754	Q60586012		Q60578271						
Q5537754	Q60586066		Q60578271						
Q5537892	Q60586150		Q60578271						
Q5538116	Q60585962		Q60576082						
Q5538474	Q60586066		Q60576274						
Q5539183	Q60586157		Q60576062						
Q5539183	Q60586155		Q60576176						
Q5539183	Q60586153		Q60576178						
Q5539183	Q60586156		Q60576178						
Q5539183	Q60586171		Q60576262						
Q5539183	Q60586167		Q60576262						
Q5539183	Q60586175		Q60576262						
Q5539183	Q60586159		Q60576262						
Q5539247	Q60585766		Q60576024						
Q5539247	Q60585811		Q60576024						
Q5539247	Q60585727		Q60576127						
Q5539247	Q60585664		Q60576181						
Q5539247	Q60585670		Q60576181						
Q5539247	Q60585665		Q60576181						
Q5539247	Q60585668		Q60576271						
Q5539247	Q60586012		Q60595458						
Q5539307	Q60586155		Q60576166						
Q5539307	Q60586145		Q60578259						
Q5539824	Q60585962		Q60576114						
Q5539824	Q60585908		Q60576114						
Q5539825	Q60586150		Q60576114						
Q5539825	Q60586153		Q60576114						
Q5540309	Q60585962		Q60576010						
Q5540309	Q60586104		Q60576052						
Q5540309	Q60586145		Q60576052						
Q5540741	Q60586145		Q60576259						
Q5540741	Q60586012		Q60576261						
Q5540741	Q60586066		Q60576317						
Q5540902	Q60586151		Q60576267						
Q5540902	Q60586153		Q60578252						
Q5542060	Q60586066		Q60576043						
Q5542263	Q60585908		Q60576115						
Q5542611	Q60586153		Q60576034						
Q5542611	Q60586151		Q60576034						
Q5542611	Q60586163		Q60576034						
Q5542611	Q60586167		Q60576034						
Q5542611	Q60586156		Q60576034						
Q5542611	Q60586157		Q60576034						
